report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita,state
1996,TXDPD00,"Dallas, TX",1060585.0,16280.0,217.0,740.0,9201.0,6122.0,1535.0,20.46,69.77,867.54,577.23,TX
1996,CODPD00,"Denver, CO",516224.0,3832.0,64.0,358.0,2083.0,1327.0,742.31,12.4,69.35,403.51,257.06,CO
1996,MI82349,"Detroit, MI",1002299.0,23239.0,428.0,1119.0,12188.0,9504.0,2318.57,42.7,111.64,1216.0,948.22,MI
1996,TX07102,"El Paso, TX",602951.0,5138.0,30.0,245.0,3668.0,1195.0,852.14,4.98,40.63,608.34,198.19,TX
1996,VA02901,"Fairfax County, VA",863918.0,943.0,14.0,107.0,335.0,487.0,109.15,1.62,12.39,38.78,56.37,VA
1996,TX22012,"Fort Worth, TX",470254.0,4984.0,68.0,319.0,2905.0,1692.0,1059.85,14.46,67.84,617.75,359.81,TX
1996,CA01005,"Fresno, CA",392049.0,5461.0,69.0,216.0,3089.0,2087.0,1392.94,17.6,55.1,787.91,532.33,CA
1996,HI00200,"Honolulu, HI",878044.0,2748.0,27.0,222.0,1078.0,1421.0,312.97,3.08,25.28,122.77,161.84,HI
1996,TXHPD00,"Houston, TX",1772143.0,22456.0,261.0,1002.0,12917.0,8276.0,1267.17,14.73,56.54,728.89,467.01,TX
1996,INIPD00,"Indianapolis, IN",376531.0,7418.0,114.0,424.0,4280.0,2600.0,1970.09,30.28,112.61,1136.69,690.51,IN
1996,FL01602,"Jacksonville, FL",690367.0,9765.0,85.0,681.0,6207.0,2792.0,1414.47,12.31,98.64,899.09,404.42,FL
1996,MOKPD00,"Kansas City, MO",448474.0,8885.0,104.0,412.0,5488.0,2881.0,1981.16,23.19,91.87,1223.71,642.4,MO
1996,NV00201,"Las Vegas, NV",831303.0,8409.0,161.0,475.0,4123.0,3650.0,1011.54,19.37,57.14,495.97,439.07,NV
1996,CA01941,"Long Beach, CA",440023.0,5069.0,95.0,158.0,2385.0,2431.0,1151.99,21.59,35.91,542.02,552.47,CA
1996,CA01900,"Los Angeles County, CA",979425.0,12772.0,165.0,279.0,9106.0,3222.0,1304.03,16.85,28.49,929.73,328.97,CA
1996,CA01942,"Los Angeles, CA",3498139.0,62840.0,711.0,1463.0,35477.0,25189.0,1796.38,20.33,41.82,1014.17,720.07,CA
1996,TNMPD00,"Memphis, TN",631626.0,12535.0,161.0,789.0,5615.0,5970.0,1984.56,25.49,124.92,888.98,945.18,TN
1996,AZ00717,"Mesa, AZ",340818.0,2459.0,18.0,110.0,1825.0,506.0,721.5,5.28,32.28,535.48,148.47,AZ
1996,FL01300,"Miami-Dade County, FL",1116511.0,19025.0,135.0,788.0,11754.0,6348.0,1703.97,12.09,70.58,1052.74,568.56,FL
1996,FL01306,"Miami, FL",384976.0,11990.0,124.0,201.0,6526.0,5139.0,3114.48,32.21,52.21,1695.17,1334.89,FL
1996,WIMPD00,"Milwaukee, WI",627139.0,5974.0,130.0,281.0,2210.0,3353.0,952.58,20.73,44.81,352.39,534.65,WI
1996,MN02711,"Minneapolis, MN",361595.0,6808.0,83.0,516.0,2967.0,3242.0,1882.77,22.95,142.7,820.53,896.58,MN
1996,MD01604,"Montgomery County, MD",799302.0,2165.0,12.0,154.0,1016.0,983.0,270.86,1.5,19.27,127.11,122.98,MD
1996,TN01901,"Nashville, TN",530059.0,10021.0,89.0,487.0,6535.0,2910.0,1890.54,16.79,91.88,1232.88,549.0,TN
1996,NY02900,"Nassau County, NY",1028175.0,1835.0,8.0,71.0,921.0,835.0,178.47,0.78,6.91,89.58,81.21,NY
1996,LANPD00,"New Orleans, LA",488300.0,11021.0,351.0,390.0,4580.0,5700.0,2257.01,71.88,79.87,937.95,1167.32,LA
1996,NY03030,"New York City, NY",7339594.0,98660.0,983.0,2332.0,45673.0,49672.0,1344.22,13.39,31.77,622.28,676.77,NY
1996,NJNPD00,"Newark, NJ",261909.0,8761.0,92.0,179.0,4271.0,4219.0,3345.05,35.13,68.34,1630.72,1610.86,NJ
1996,CA00109,"Oakland, CA",372145.0,8168.0,93.0,322.0,4131.0,3622.0,2194.84,24.99,86.53,1110.05,973.28,CA
1996,OK05506,"Oklahoma City, OK",469632.0,5308.0,67.0,477.0,3286.0,1478.0,1130.25,14.27,101.57,699.7,314.71,OK
1996,NB02802,"Omaha, NE",350607.0,4742.0,27.0,207.0,3726.0,782.0,1352.51,7.7,59.04,1062.73,223.04,NE
1996,FL04804,"Orlando, FL",182616.0,4002.0,13.0,165.0,2744.0,1080.0,2191.48,7.12,90.35,1502.61,591.4,FL
1996,PAPEP00,"Philadelphia, PA",1528403.0,20190.0,420.0,644.0,5938.0,13188.0,1320.99,27.48,42.14,388.51,862.86,PA
1996,AZ00723,"Phoenix, AZ",1139793.0,10529.0,186.0,460.0,6126.0,3757.0,923.76,16.32,40.36,537.47,329.62,AZ
1996,PAPPD00,"Pittsburgh, PA",354308.0,2850.0,47.0,206.0,1032.0,1565.0,804.38,13.27,58.14,291.27,441.71,PA
1996,OR02602,"Portland, OR",467906.0,7835.0,51.0,402.0,5325.0,2057.0,1674.48,10.9,85.91,1138.05,439.62,OR
1996,MD01721,"Prince George's County, MD",644346.0,7307.0,132.0,296.0,3413.0,3466.0,1134.02,20.49,45.94,529.68,537.91,MD
1996,NC09201,"Raleigh, NC",245176.0,2109.0,25.0,90.0,1262.0,732.0,860.2,10.2,36.71,514.73,298.56,NC
1996,CA03404,"Sacramento, CA",379283.0,3707.0,43.0,154.0,1636.0,1874.0,977.37,11.34,40.6,431.34,494.09,CA
1996,UT01803,"Salt Lake City, UT",180180.0,1501.0,20.0,152.0,738.0,591.0,833.06,11.1,84.36,409.59,328.01,UT
1996,TXSPD00,"San Antonio, TX",1021477.0,4741.0,117.0,637.0,1637.0,2350.0,464.13,11.45,62.36,160.26,230.06,TX
1996,CA03711,"San Diego, CA",1168364.0,10148.0,79.0,368.0,6703.0,2998.0,868.56,6.76,31.5,573.71,256.6,CA
1996,CA03801,"San Francisco, CA",745127.0,9886.0,82.0,298.0,3967.0,5539.0,1326.75,11.0,39.99,532.39,743.36,CA
1996,CA04313,"San Jose, CA",830374.0,6075.0,40.0,341.0,4596.0,1098.0,731.6,4.82,41.07,553.49,132.23,CA
1996,WASPD00,"Seattle, WA",539591.0,4543.0,37.0,261.0,2282.0,1963.0,841.93,6.86,48.37,422.91,363.79,WA
1996,MOSPD00,"St. Louis, MO",374041.0,10203.0,166.0,269.0,5682.0,4086.0,2727.78,44.38,71.92,1519.08,1092.39,MO
1996,NY05101,"Suffolk County, NY",1218234.0,2068.0,39.0,38.0,1045.0,946.0,169.75,3.2,3.12,85.78,77.65,NY
1996,FL02902,"Tampa, FL",294670.0,8689.0,43.0,264.0,5711.0,2671.0,2948.72,14.59,89.59,1938.1,906.44,FL
1996,AZ01003,"Tucson, AZ",472385.0,5199.0,46.0,282.0,3583.0,1288.0,1100.59,9.74,59.7,758.49,272.66,AZ
1996,OK07205,"Tulsa, OK",379798.0,4428.0,31.0,304.0,3225.0,868.0,1165.88,8.16,80.04,849.14,228.54,OK
1996,VA12800,"Virginia Beach, VA",439851.0,1075.0,20.0,127.0,473.0,455.0,244.4,4.55,28.87,107.54,103.44,VA
1996,DCMPD00,"Washington, DC",543000.0,13411.0,397.0,260.0,6310.0,6444.0,2469.8,73.11,47.88,1162.06,1186.74,DC
1996,KS08703,"Wichita, KS",312706.0,2372.0,24.0,227.0,1298.0,823.0,758.54,7.67,72.59,415.09,263.19,KS
1997,NM00101,"Albuquerque, NM",431027.0,5677.0,49.0,270.0,3629.0,1729.0,1317.09,11.37,62.64,841.94,401.13,NM
1997,TX22001,"Arlington, TX",303487.0,2420.0,12.0,127.0,1754.0,527.0,797.4,3.95,41.85,577.95,173.65,TX
1997,GAAPD00,"Atlanta, GA",420865.0,12830.0,150.0,366.0,7563.0,4751.0,3048.48,35.64,86.96,1797.01,1128.87,GA
1997,CO00101,"Aurora, CO",266967.0,1658.0,17.0,223.0,917.0,501.0,621.05,6.37,83.53,343.49,187.66,CO
1997,TX22701,"Austin, TX",546223.0,3527.0,40.0,283.0,1920.0,1284.0,645.71,7.32,51.81,351.5,235.07,TX
1997,MD00301,"Baltimore County, MD",724348.0,7298.0,23.0,254.0,4544.0,2477.0,1007.53,3.18,35.07,627.32,341.96,MD
1997,MDBPD00,"Baltimore, MD",719587.0,17416.0,312.0,480.0,7995.0,8629.0,2420.28,43.36,66.7,1111.05,1199.16,MD
1997,MA01301,"Boston, MA",555024.0,7886.0,43.0,350.0,4765.0,2728.0,1420.84,7.75,63.06,858.52,491.51,MA
1997,NY01401,"Buffalo, NY",312411.0,4013.0,46.0,230.0,1542.0,2195.0,1284.53,14.72,73.62,493.58,702.6,NY
1997,NC06001,"Charlotte, NC",562005.0,9165.0,59.0,345.0,6045.0,2716.0,1630.77,10.5,61.39,1075.61,483.27,NC
1997,ILCPD00,"Chicago, IL",2765852.0,65110.0,757.0,2545.0,36519.0,25289.0,2354.07,27.37,92.02,1320.35,914.33,IL
1997,OHCLP00,"Cleveland, OH",496624.0,7244.0,77.0,638.0,2692.0,3837.0,1458.65,15.5,128.47,542.06,772.62,OH
1997,OHCOP00,"Columbus, OH",641338.0,5987.0,84.0,696.0,2103.0,3104.0,933.52,13.1,108.52,327.91,483.99,OH
1997,TXDPD00,"Dallas, TX",1077829.0,14915.0,209.0,744.0,8336.0,5626.0,1383.8,19.39,69.03,773.41,521.98,TX
1997,CODPD00,"Denver, CO",525793.0,3535.0,69.0,356.0,1857.0,1253.0,672.32,13.12,67.71,353.18,238.31,CO
1997,MI82349,"Detroit, MI",1021412.0,21976.0,469.0,968.0,12331.0,8208.0,2151.53,45.92,94.77,1207.25,803.59,MI
1997,TX07102,"El Paso, TX",612754.0,4849.0,24.0,225.0,3534.0,1066.0,791.35,3.92,36.72,576.74,173.97,TX
1997,VA02901,"Fairfax County, VA",871555.0,909.0,16.0,71.0,375.0,447.0,104.3,1.84,8.15,43.03,51.29,VA
1997,TX22012,"Fort Worth, TX",477900.0,4313.0,74.0,265.0,2572.0,1402.0,902.49,15.48,55.45,538.19,293.37,TX
1997,CA01005,"Fresno, CA",396843.0,4782.0,60.0,192.0,2736.0,1794.0,1205.01,15.12,48.38,689.44,452.07,CA
1997,HI00200,"Honolulu, HI",880272.0,2636.0,34.0,257.0,1131.0,1214.0,299.45,3.86,29.2,128.48,137.91,HI
1997,TXHPD00,"Houston, TX",1801370.0,21157.0,254.0,790.0,11967.0,8146.0,1174.49,14.1,43.86,664.33,452.21,TX
1997,INIPD00,"Indianapolis, IN",378014.0,7852.0,118.0,383.0,4601.0,2750.0,2077.17,31.22,101.32,1217.15,727.49,IN
1997,FL01602,"Jacksonville, FL",702545.0,9437.0,75.0,606.0,6387.0,2369.0,1343.26,10.68,86.26,909.12,337.2,FL
1997,MOKPD00,"Kansas City, MO",452070.0,8569.0,100.0,417.0,5341.0,2711.0,1895.5,22.12,92.24,1181.45,599.69,MO
1997,NV00201,"Las Vegas, NV",869696.0,9052.0,146.0,593.0,4568.0,3745.0,1040.82,16.79,68.18,525.24,430.61,NV
1997,CA01941,"Long Beach, CA",445404.0,4207.0,56.0,125.0,2177.0,1849.0,944.54,12.57,28.06,488.77,415.13,CA
1997,CA01900,"Los Angeles County, CA",991403.0,11427.0,146.0,235.0,8325.0,2721.0,1152.61,14.73,23.7,839.72,274.46,CA
1997,CA01942,"Los Angeles, CA",3541309.0,56538.0,576.0,1413.0,34043.0,20506.0,1596.53,16.27,39.9,961.31,579.05,CA
1997,TNMPD00,"Memphis, TN",637492.0,11836.0,138.0,938.0,5520.0,5240.0,1856.65,21.65,147.14,865.89,821.97,TN
1997,AZ00717,"Mesa, AZ",350592.0,2554.0,13.0,126.0,1965.0,450.0,728.48,3.71,35.94,560.48,128.35,AZ
1997,FL01300,"Miami-Dade County, FL",1136368.0,16995.0,162.0,843.0,10717.0,5273.0,1495.55,14.26,74.18,943.09,464.02,FL
1997,FL01306,"Miami, FL",391766.0,11018.0,98.0,189.0,6214.0,4517.0,2812.39,25.01,48.24,1586.15,1152.98,FL
1997,WIMPD00,"Milwaukee, WI",628507.0,6618.0,122.0,307.0,2636.0,3553.0,1052.97,19.41,48.85,419.41,565.31,WI
1997,MN02711,"Minneapolis, MN",363932.0,6733.0,58.0,536.0,2831.0,3308.0,1850.07,15.94,147.28,777.89,908.96,MN
1997,MD01604,"Montgomery County, MD",802770.0,2133.0,22.0,173.0,1097.0,841.0,265.7,2.74,21.55,136.65,104.76,MD
1997,TN01901,"Nashville, TN",531908.0,9291.0,112.0,550.0,6046.0,2583.0,1746.73,21.06,103.4,1136.66,485.61,TN
1997,NY02900,"Nassau County, NY",1025460.0,1614.0,12.0,62.0,788.0,752.0,157.39,1.17,6.05,76.84,73.33,NY
1997,LANPD00,"New Orleans, LA",488509.0,8404.0,267.0,385.0,3780.0,3972.0,1720.34,54.66,78.81,773.78,813.09,LA
1997,NY03030,"New York City, NY",7320477.0,92853.0,770.0,2157.0,45218.0,44708.0,1268.4,10.52,29.47,617.69,610.73,NY
1997,NJNPD00,"Newark, NJ",264270.0,7227.0,57.0,170.0,3558.0,3442.0,2734.7,21.57,64.33,1346.35,1302.46,NJ
1997,CA00109,"Oakland, CA",376696.0,8229.0,99.0,306.0,4342.0,3482.0,2184.52,26.28,81.23,1152.65,924.35,CA
1997,OK05506,"Oklahoma City, OK",472046.0,5065.0,59.0,409.0,3200.0,1397.0,1072.99,12.5,86.64,677.9,295.95,OK
1997,NB02802,"Omaha, NE",351745.0,4873.0,31.0,176.0,3848.0,818.0,1385.38,8.81,50.04,1093.97,232.55,NE
1997,FL04804,"Orlando, FL",185837.0,4240.0,14.0,174.0,2790.0,1262.0,2281.57,7.53,93.63,1501.32,679.09,FL
1997,PAPEP00,"Philadelphia, PA",1524409.0,19204.0,418.0,650.0,6198.0,11938.0,1259.77,27.42,42.64,406.58,783.12,PA
1997,AZ00723,"Phoenix, AZ",1172538.0,10376.0,175.0,428.0,6048.0,3725.0,884.92,14.92,36.5,515.8,317.69,AZ
1997,PAPPD00,"Pittsburgh, PA",353248.0,2778.0,50.0,175.0,1010.0,1543.0,786.42,14.15,49.54,285.92,436.8,PA
1997,OR02602,"Portland, OR",473696.0,7600.0,46.0,356.0,5250.0,1948.0,1604.4,9.71,75.15,1108.31,411.23,OR
1997,MD01721,"Prince George's County, MD",647142.0,6331.0,75.0,300.0,3143.0,2813.0,978.3,11.59,46.36,485.67,434.68,MD
1997,NC09201,"Raleigh, NC",248591.0,2256.0,23.0,102.0,1404.0,727.0,907.51,9.25,41.03,564.78,292.45,NC
1997,CA03404,"Sacramento, CA",383921.0,3717.0,41.0,161.0,1664.0,1851.0,968.17,10.68,41.94,433.42,482.13,CA
1997,UT01803,"Salt Lake City, UT",185553.0,1467.0,21.0,141.0,685.0,620.0,790.61,11.32,75.99,369.17,334.14,UT
1997,TXSPD00,"San Antonio, TX",1038086.0,4170.0,95.0,618.0,1421.0,2036.0,401.7,9.15,59.53,136.89,196.13,TX
1997,CA03711,"San Diego, CA",1182653.0,9789.0,67.0,384.0,6734.0,2604.0,827.72,5.67,32.47,569.4,220.18,CA
1997,CA03801,"San Francisco, CA",754239.0,8549.0,59.0,233.0,3651.0,4606.0,1133.46,7.82,30.89,484.06,610.68,CA
1997,CA04313,"San Jose, CA",840529.0,6191.0,43.0,375.0,4865.0,908.0,736.56,5.12,44.61,578.8,108.03,CA
1997,WASPD00,"Seattle, WA",547209.0,5002.0,49.0,218.0,2654.0,2081.0,914.09,8.95,39.84,485.01,380.29,WA
1997,MOSPD00,"St. Louis, MO",377221.0,9591.0,153.0,225.0,5641.0,3572.0,2542.54,40.56,59.65,1495.41,946.93,MO
1997,NY05101,"Suffolk County, NY",1215017.0,2080.0,33.0,34.0,1120.0,893.0,171.19,2.72,2.8,92.18,73.5,NY
1997,FL02902,"Tampa, FL",299867.0,7988.0,35.0,265.0,5149.0,2539.0,2663.85,11.67,88.37,1717.09,846.71,FL
1997,AZ01003,"Tucson, AZ",485933.0,5116.0,50.0,291.0,3329.0,1446.0,1052.82,10.29,59.88,685.07,297.57,AZ
1997,OK07205,"Tulsa, OK",381639.0,4596.0,40.0,278.0,3361.0,917.0,1204.28,10.48,72.84,880.68,240.28,OK
1997,VA12800,"Virginia Beach, VA",443844.0,1064.0,19.0,102.0,428.0,515.0,239.72,4.28,22.98,96.43,116.03,VA
1997,DCMPD00,"Washington, DC",529000.0,10706.0,301.0,218.0,5688.0,4499.0,2023.82,56.9,41.21,1075.24,850.47,DC
1997,KS08703,"Wichita, KS",315690.0,2631.0,32.0,228.0,1481.0,890.0,833.41,10.14,72.22,469.13,281.92,KS
1998,NM00101,"Albuquerque, NM",422417.0,5563.0,37.0,219.0,3614.0,1693.0,1316.95,8.76,51.84,855.55,400.79,NM
1998,TX22001,"Arlington, TX",305948.0,1859.0,13.0,138.0,1202.0,506.0,607.62,4.25,45.11,392.88,165.39,TX
1998,GAAPD00,"Atlanta, GA",414262.0,12624.0,149.0,385.0,7432.0,4658.0,3047.35,35.97,92.94,1794.03,1124.41,GA
1998,CO00101,"Aurora, CO",262465.0,1496.0,28.0,189.0,802.0,477.0,569.98,10.67,72.01,305.56,181.74,CO
1998,TX22701,"Austin, TX",559758.0,3026.0,32.0,219.0,1678.0,1097.0,540.59,5.72,39.12,299.77,195.98,TX
1998,MD00301,"Baltimore County, MD",726462.0,6104.0,21.0,223.0,3984.0,1876.0,840.24,2.89,30.7,548.41,258.24,MD
1998,MDBPD00,"Baltimore, MD",662253.0,16025.0,313.0,469.0,7556.0,7687.0,2419.77,47.26,70.82,1140.95,1160.73,MD
1998,MA01301,"Boston, MA",559631.0,7427.0,34.0,356.0,4703.0,2334.0,1327.12,6.08,63.61,840.38,417.06,MA
1998,NY01401,"Buffalo, NY",308648.0,3485.0,39.0,197.0,1513.0,1736.0,1129.12,12.64,63.83,490.2,562.45,NY
1998,NC06001,"Charlotte, NC",593078.0,8627.0,65.0,333.0,5829.0,2400.0,1454.61,10.96,56.15,982.84,404.67,NC
1998,ILCPD00,"Chicago, IL",2750917.0,62317.0,703.0,2387.0,36110.0,23117.0,2265.32,25.56,86.77,1312.65,840.34,IL
1998,OHCLP00,"Cleveland, OH",495516.0,6481.0,81.0,576.0,2460.0,3364.0,1307.93,16.35,116.24,496.45,678.89,OH
1998,OHCOP00,"Columbus, OH",661227.0,5401.0,78.0,668.0,2040.0,2615.0,816.81,11.8,101.02,308.52,395.48,OH
1998,TXDPD00,"Dallas, TX",1087178.0,15932.0,252.0,724.0,9078.0,5878.0,1465.45,23.18,66.59,835.01,540.67,TX
1998,CODPD00,"Denver, CO",509343.0,2916.0,51.0,320.0,1481.0,1064.0,572.5,10.01,62.83,290.77,208.9,CO
1998,MI82349,"Detroit, MI",999976.0,24427.0,430.0,858.0,14581.0,8558.0,2442.76,43.0,85.8,1458.13,855.82,MI
1998,TX07102,"El Paso, TX",624510.0,4374.0,17.0,241.0,3293.0,823.0,700.39,2.72,38.59,527.29,131.78,TX
1998,VA02901,"Fairfax County, VA",887432.0,886.0,15.0,120.0,368.0,383.0,99.84,1.69,13.52,41.47,43.16,VA
1998,TX22012,"Fort Worth, TX",497830.0,4329.0,64.0,293.0,2615.0,1357.0,869.57,12.86,58.86,525.28,272.58,TX
1998,CA01005,"Fresno, CA",404297.0,4254.0,36.0,175.0,2649.0,1394.0,1052.2,8.9,43.29,655.21,344.8,CA
1998,HI00200,"Honolulu, HI",874736.0,2342.0,17.0,242.0,1031.0,1052.0,267.74,1.94,27.67,117.86,120.26,HI
1998,TXHPD00,"Houston, TX",1797157.0,20183.0,254.0,654.0,11564.0,7711.0,1123.05,14.13,36.39,643.46,429.07,TX
1998,INIPD00,"Indianapolis, IN",759689.0,8624.0,143.0,586.0,5002.0,2893.0,1135.2,18.82,77.14,658.43,380.81,IN
1998,FL01602,"Jacksonville, FL",703251.0,8113.0,74.0,521.0,5467.0,2051.0,1153.64,10.52,74.08,777.39,291.65,FL
1998,MOKPD00,"Kansas City, MO",447730.0,8362.0,130.0,382.0,5189.0,2661.0,1867.64,29.04,85.32,1158.96,594.33,MO
1998,NV00201,"Las Vegas, NV",908596.0,7051.0,116.0,501.0,3142.0,3292.0,776.03,12.77,55.14,345.81,362.32,NV
1998,CA01941,"Long Beach, CA",430018.0,3697.0,38.0,111.0,1783.0,1765.0,859.73,8.84,25.81,414.63,410.45,CA
1998,CA01900,"Los Angeles County, CA",948423.0,10270.0,131.0,256.0,7664.0,2219.0,1082.85,13.81,26.99,808.08,233.97,CA
1998,CA01942,"Los Angeles, CA",3621680.0,49201.0,426.0,1395.0,31545.0,15835.0,1358.51,11.76,38.52,871.0,437.23,CA
1998,TNMPD00,"Memphis, TN",604242.0,9057.0,115.0,722.0,4048.0,4172.0,1498.9,19.03,119.49,669.93,690.45,TN
1998,AZ00717,"Mesa, AZ",364588.0,2413.0,11.0,120.0,1781.0,501.0,661.84,3.02,32.91,488.5,137.42,AZ
1998,FL01300,"Miami-Dade County, FL",1070656.0,14675.0,120.0,773.0,9587.0,4195.0,1370.66,11.21,72.2,895.43,391.82,FL
1998,FL01306,"Miami, FL",372949.0,9505.0,86.0,140.0,5482.0,3797.0,2548.61,23.06,37.54,1469.91,1018.1,FL
1998,WIMPD00,"Milwaukee, WI",588339.0,5895.0,111.0,286.0,2528.0,2970.0,1001.97,18.87,48.61,429.68,504.81,WI
1998,MN02711,"Minneapolis, MN",362124.0,5524.0,58.0,458.0,2637.0,2371.0,1525.44,16.02,126.48,728.2,654.75,MN
1998,MD01604,"Montgomery County, MD",812755.0,1838.0,12.0,159.0,955.0,712.0,226.14,1.48,19.56,117.5,87.6,MD
1998,TN01901,"Nashville, TN",524124.0,8550.0,97.0,483.0,5747.0,2223.0,1631.29,18.51,92.15,1096.5,424.14,TN
1998,NY02900,"Nassau County, NY",1031258.0,1556.0,13.0,60.0,805.0,678.0,150.88,1.26,5.82,78.06,65.74,NY
1998,LANPD00,"New Orleans, LA",471157.0,6888.0,230.0,299.0,3394.0,2965.0,1461.93,48.82,63.46,720.35,629.3,LA
1998,NY03030,"New York City, NY",7357745.0,85891.0,633.0,2046.0,43853.0,39359.0,1167.35,8.6,27.81,596.01,534.93,NY
1998,NJNPD00,"Newark, NJ",269205.0,5637.0,60.0,162.0,2569.0,2846.0,2093.94,22.29,60.18,954.29,1057.19,NJ
1998,CA00109,"Oakland, CA",376375.0,7008.0,72.0,340.0,3945.0,2651.0,1861.97,19.13,90.34,1048.16,704.35,CA
1998,OK05506,"Oklahoma City, OK",463637.0,4616.0,56.0,421.0,2867.0,1272.0,995.61,12.08,90.8,618.37,274.35,OK
1998,NB02802,"Omaha, NE",368258.0,4841.0,28.0,173.0,3692.0,948.0,1314.57,7.6,46.98,1002.56,257.43,NE
1998,FL04804,"Orlando, FL",181527.0,4088.0,25.0,203.0,2737.0,1123.0,2252.01,13.77,111.83,1507.76,618.64,FL
1998,PAPEP00,"Philadelphia, PA",1449419.0,21226.0,338.0,752.0,8701.0,11435.0,1464.45,23.32,51.88,600.31,788.94,PA
1998,AZ00723,"Phoenix, AZ",1225692.0,10201.0,185.0,346.0,5906.0,3764.0,832.26,15.09,28.23,481.85,307.09,AZ
1998,PAPPD00,"Pittsburgh, PA",354228.0,3156.0,36.0,194.0,1348.0,1578.0,890.95,10.16,54.77,380.55,445.48,PA
1998,OR02602,"Portland, OR",488813.0,6707.0,26.0,361.0,4681.0,1639.0,1372.1,5.32,73.85,957.63,335.3,OR
1998,MD01721,"Prince George's County, MD",655302.0,6963.0,101.0,262.0,3878.0,2722.0,1062.56,15.41,39.98,591.79,415.38,MD
1998,NC09201,"Raleigh, NC",256084.0,2116.0,28.0,104.0,1182.0,802.0,826.29,10.93,40.61,461.57,313.18,NC
1998,CA03404,"Sacramento, CA",384703.0,3376.0,31.0,141.0,1515.0,1689.0,877.56,8.06,36.65,393.81,439.04,CA
1998,UT01803,"Salt Lake City, UT",178579.0,1465.0,16.0,146.0,705.0,598.0,820.37,8.96,81.76,394.78,334.87,UT
1998,TXSPD00,"San Antonio, TX",1100791.0,4969.0,89.0,734.0,2366.0,1780.0,451.4,8.09,66.68,214.94,161.7,TX
1998,CA03711,"San Diego, CA",1205728.0,8744.0,42.0,371.0,6210.0,2121.0,725.21,3.48,30.77,515.04,175.91,CA
1998,CA03801,"San Francisco, CA",741362.0,7337.0,58.0,244.0,3108.0,3927.0,989.66,7.82,32.91,419.23,529.7,CA
1998,CA04313,"San Jose, CA",860211.0,5155.0,29.0,357.0,3868.0,901.0,599.27,3.37,41.5,449.66,104.74,CA
1998,WASPD00,"Seattle, WA",538105.0,4475.0,49.0,242.0,2456.0,1728.0,831.62,9.11,44.97,456.42,321.13,WA
1998,MOSPD00,"St. Louis, MO",344153.0,8848.0,113.0,168.0,5067.0,3500.0,2570.95,32.83,48.82,1472.31,1016.99,MO
1998,NY05101,"Suffolk County, NY",1218627.0,2249.0,30.0,131.0,1235.0,853.0,184.55,2.46,10.75,101.34,70.0,NY
1998,FL02902,"Tampa, FL",295027.0,7543.0,40.0,266.0,4773.0,2464.0,2556.72,13.56,90.16,1617.82,835.18,FL
1998,AZ01003,"Tucson, AZ",467677.0,4834.0,45.0,364.0,2940.0,1485.0,1033.62,9.62,77.83,628.64,317.53,AZ
1998,OK07205,"Tulsa, OK",386251.0,4370.0,38.0,267.0,3216.0,849.0,1131.39,9.84,69.13,832.62,219.81,OK
1998,VA12800,"Virginia Beach, VA",436205.0,990.0,14.0,84.0,403.0,489.0,226.96,3.21,19.26,92.39,112.1,VA
1998,DCMPD00,"Washington, DC",523000.0,8988.0,260.0,190.0,4932.0,3606.0,1718.55,49.71,36.33,943.02,689.48,DC
1998,KS08703,"Wichita, KS",329179.0,2190.0,31.0,187.0,1177.0,795.0,665.29,9.42,56.81,357.56,241.51,KS
1999,NM00101,"Albuquerque, NM",420169.0,5255.0,48.0,220.0,3320.0,1667.0,1250.69,11.42,52.36,790.16,396.75,NM
1999,TX22001,"Arlington, TX",310910.0,1951.0,11.0,109.0,1285.0,546.0,627.51,3.54,35.06,413.3,175.61,TX
1999,GAAPD00,"Atlanta, GA",411291.0,11226.0,143.0,321.0,6690.0,4072.0,2729.45,34.77,78.05,1626.59,990.05,GA
1999,CO00101,"Aurora, CO",255938.0,1454.0,11.0,182.0,806.0,455.0,568.11,4.3,71.11,314.92,177.78,CO
1999,TX22701,"Austin, TX",560389.0,2790.0,21.0,193.0,1574.0,1002.0,497.87,3.75,34.44,280.88,178.8,TX
1999,MD00301,"Baltimore County, MD",727051.0,6067.0,30.0,188.0,4146.0,1703.0,834.47,4.13,25.86,570.25,234.23,MD
1999,MDBPD00,"Baltimore, MD",650588.0,18677.0,305.0,374.0,10536.0,7462.0,2870.79,46.88,57.49,1619.46,1146.96,MD
1999,MA01301,"Boston, MA",557812.0,7263.0,31.0,337.0,4428.0,2467.0,1302.05,5.56,60.41,793.82,442.26,MA
1999,NY01401,"Buffalo, NY",301069.0,3243.0,32.0,176.0,1562.0,1473.0,1077.16,10.63,58.46,518.82,489.26,NY
1999,NC06001,"Charlotte, NC",604931.0,8138.0,84.0,262.0,5275.0,2517.0,1345.28,13.89,43.31,872.0,416.08,NC
1999,ILCPD00,"Chicago, IL",2821032.0,51347.0,641.0,2469.0,28027.0,20210.0,1820.15,22.72,87.52,993.5,716.4,IL
1999,OHCIP00,"Cincinnati, OH",337815.0,2491.0,28.0,249.0,1005.0,1209.0,737.39,8.29,73.71,297.5,357.89,OH
